t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
7.534480474245017767e-01,5.228174015914102135e-01,-3.721588380908744109e-01,2.220108671969719949e-01,-2.207393872094015386e+00,3.433418770023622529e-02,1.706939568392286555e+00,7.999965860012370200e-01,-4.056788368964365787e-01,-8.648943563553751490e-02,-4.318151934252282831e-01,1.573647225775088643e+00,-7.557038841563494536e-02,6.637059170465678948e-01,-5.610364613895353018e-04,-1.539751507005985509e+00,-1.561438102289395058e+00,-2.702993707094095699e-01,-2.933523975057090727e+00,-2.881294112685362299e-02,-1.537026330598074253e+00,-6.053340168126199183e-02,-4.066909894145987359e+00,-1.558872213405827800e+01,-5.576952379022900530e+00,1.652154549226244384e+01,-3.709239632459027103e-01,-1.239963194288099979e+00,1.517147976466600934e+00
7.544473613279517599e-01,5.224112194183317959e-01,-3.722460609172872914e-01,2.215792111061052061e-01,-2.205822794140594123e+00,3.425865454376040425e-02,1.707602038489583807e+00,7.999959946168953007e-01,-4.072560757654626329e-01,-8.808904177615245468e-02,-4.320919041431928731e-01,1.570641178390972614e+00,-7.559987090096621787e-02,6.621309674882343010e-01,-6.230508631200273742e-04,-1.616745168081882289e+00,-1.639827048948350852e+00,-2.834703830921744827e-01,-3.082456961189832256e+00,-3.018865915002850661e-02,-1.614906231462335473e+00,-6.357503411743556376e-02,-4.232618396007495676e+00,-1.549219078888895673e+01,-5.711689557516803184e+00,1.632143152855625345e+01,-3.733297883576845999e-01,-1.357845938864183255e+00,1.570940464924454716e+00
7.554466752314017430e-01,5.220034227909954305e-01,-3.723349212497795158e-01,2.211472719494681216e-01,-2.204254794295447795e+00,3.418309124195637039e-02,1.708262895960245276e+00,7.999953397474793837e-01,-4.089098158062001165e-01,-8.976655304941978664e-02,-4.323816820912765868e-01,1.567487023555086623e+00,-7.563071662206666268e-02,6.604785782966070551e-01,-6.880882750743633550e-04,-1.692859406280659229e+00,-1.717355831494093321e+00,-2.964518933614215812e-01,-3.229943025982223492e+00,-3.154129974421410187e-02,-1.692012352111504914e+00,-6.658359188052281885e-02,-4.396226452693931641e+00,-1.539613182838068361e+01,-5.844652432176770773e+00,1.612327274746811767e+01,-3.759856704051089960e-01,-1.474576362450718214e+00,1.624003231779578726e+00
7.564459891348517262e-01,5.215939356993165577e-01,-3.724254965110304072e-01,2.207150367632979560e-01,-2.202690019842718616e+00,3.410749644403140296e-02,1.708922063803709923e+00,7.999946183885487949e-01,-4.106391797262921584e-01,-9.152111134923336666e-02,-4.326843382551573414e-01,1.564186204870151142e+00,-7.566290256282537374e-02,6.587495214623602102e-01,-7.561157014827272864e-04,-1.768097278002010553e+00,-1.794027387645102722e+00,-3.092446175578595358e-01,-3.375986824412744447e+00,-3.287095394129859599e-02,-1.768347211579144318e+00,-6.955918746941179565e-02,-4.557739379207061958e+00,-1.530054312541770045e+01,-5.975844092957379949e+00,1.592706043180497311e+01,-3.788842741624939281e-01,-1.590158960944726640e+00,1.676338704279126457e+00
7.574453030383015983e-01,5.211826830083741147e-01,-3.725178632676683366e-01,2.202824927723590342e-01,-2.201128616626259582e+00,3.403186882214764841e-02,1.709579465789618169e+00,7.999938275685803957e-01,-4.124432932876846980e-01,-9.335186150519002302e-02,-4.329996843360625625e-01,1.560740161287101913e+00,-7.569640579810081593e-02,6.569445664588633438e-01,-8.271002589970061257e-04,-1.842461839645631372e+00,-1.869844655119860644e+00,-3.218492717221971833e-01,-3.520593011459875576e+00,-3.417771277317017270e-02,-1.843913328898814985e+00,-7.250193338299051882e-02,-4.717162491820959147e+00,-1.520542261279989127e+01,-6.105267629611886626e+00,1.573278585045896172e+01,-3.820182266424996254e-01,-1.704598232252748202e+00,1.727949346156842481e+00
7.584446169417515815e-01,5.207695904553596433e-01,-3.726120972332049308e-01,2.198496273892276420e-01,-2.199570729054287632e+00,3.395620707133120697e-02,1.710235026455298790e+00,7.999929643488554731e-01,-4.143212853066265411e-01,-9.525795128258948696e-02,-4.333275327507690178e-01,1.557150327105089715e+00,-7.573120349372094995e-02,6.550644802421802249e-01,-9.010091766907907208e-04,-1.915956147611216354e+00,-1.944810571636848229e+00,-3.342665718951434717e-01,-3.663766242102098225e+00,-3.546166727171703309e-02,-1.918713223104079990e+00,-7.541194212014709630e-02,-4.874501110761092271e+00,-1.511076828207397327e+01,-6.232926134870884205e+00,1.554044025999720269e+01,-3.853801211227801948e-01,-1.817898675748476744e+00,1.778837657945904871e+00
7.594439308452015647e-01,5.203545846465249536e-01,-3.727082732709690038e-01,2.194164282135771249e-01,-2.198016500104026161e+00,3.388050990938123314e-02,1.710888671103253156e+00,7.999920258233474968e-01,-4.162722876536689154e-01,-9.723853138243439276e-02,-4.336676966316029835e-01,1.553418131971480154e+00,-7.576727290648312130e-02,6.531100272510695914e-01,-9.778097960593734247e-04,-1.988583258298461498e+00,-2.018928074914546400e+00,-3.464972341174070714e-01,-3.805511171317891517e+00,-3.672290846882735743e-02,-1.992749413228501076e+00,-7.828932617976953889e-02,-5.029760562810846380e+00,-1.501657818235880626e+01,-6.358822707538913654e+00,1.535001490622221709e+01,-3.889625210988983950e-01,-1.930064791741706642e+00,1.829006177237340269e+00
7.604432447486515478e-01,5.199375930541288993e-01,-3.728064653970395437e-01,2.189828830314627384e-01,-2.196466071326355518e+00,3.380477607677902924e-02,1.711540325798638351e+00,7.999910091186104300e-01,-4.182954352536659703e-01,-9.929275544143026377e-02,-4.340199898264400780e-01,1.549545000881855206e+00,-7.580459138415415743e-02,6.510819694069851504e-01,-1.057469571019750915e-03,-2.060346228107060806e+00,-2.092200102671437634e+00,-3.585419744296968747e-01,-3.945832454085737240e+00,-3.796152739638934681e-02,-2.066024418305639987e+00,-8.113419806074587126e-02,-5.182946183845848154e+00,-1.492285041916559862e+01,-6.482960455509435782e+00,1.516150102570345304e+01,-3.927579641639736829e-01,-2.041101080958466429e+00,1.878457478885057652e+00
7.614425586521014200e-01,5.195185440133865962e-01,-3.729067467831798099e-01,2.185489798146066087e-01,-2.194919582850466178e+00,3.372900433659713898e-02,1.712189917366752745e+00,7.999899113936649320e-01,-4.203898660857743885e-01,-1.014197800319856790e-01,-4.343842268987055388e-01,1.545532354180011003e+00,-7.584313636547025672e-02,6.489810661140749115e-01,-1.139956067910621916e-03,-2.131248113436709613e+00,-2.164629592626001298e+00,-3.704015088727218297e-01,-4.084734745384115406e+00,-3.917761508629118150e-02,-2.138540757369057577e+00,-8.394667026196420134e-02,-5.334063321296490301e+00,-1.482958315321351250e+01,-6.605342498698651532e+00,1.497488984727996453e+01,-3.967589658156044363e-01,-2.151012044032243775e+00,1.927194175158627232e+00
7.624418725555514031e-01,5.190973667194156427e-01,-3.730091897597712092e-01,2.181147067196827216e-01,-2.193377173388499468e+00,3.365319347440842712e-02,1.712837373390519335e+00,7.999887298398878910e-01,-4.225547211834537742e-01,-1.036187646622119818e-01,-4.347602231273738904e-01,1.541381607557960054e+00,-7.588288538013709950e-02,6.468080742591819643e-01,-1.225236965492387635e-03,-2.201291970687102584e+00,-2.236219482496719646e+00,-3.820765534871906621e-01,-4.222222700191506028e+00,-4.037126257042105565e-02,-2.210300949452317365e+00,-8.672685528231251217e-02,-5.483117336539113928e+00,-1.473677459924117272e+01,-6.725971971898634827e+00,1.479017259353444658e+01,-4.009580231906614278e-01,-2.259802181006187016e+00,1.975218915844879408e+00
7.634411864590013863e-01,5.186739912241854489e-01,-3.731138658187466706e-01,2.176800520876017719e-01,-2.191838980240204737e+00,3.357734229819517996e-02,1.713482622207972206e+00,7.999874616808981820e-01,-4.247891446344663202e-01,-1.058888717759235432e-01,-4.351477945069691100e-01,1.537094172055929242e+00,-7.592381604882975088e-02,6.445637482118439232e-01,-1.313280054947154685e-03,-2.270480856257934388e+00,-2.306972710002073157e+00,-3.935678243138122090e-01,-4.358300973486390006e+00,-4.154256088066716340e-02,-2.281307513588980651e+00,-8.947486562067891169e-02,-5.630113607216362226e+00,-1.464442302481489833e+01,-6.844852027550365925e+00,1.460734048223891257e+01,-4.053476187283628906e-01,-2.367475990846175549e+00,2.022534388299510155e+00
7.644405003624513695e-01,5.182483484334639012e-01,-3.732208456165241328e-01,2.172450044427961802e-01,-2.190305139297578307e+00,3.350144963825821276e-02,1.714125592909738538e+00,7.999861041724455335e-01,-4.270922835808769191e-01,-1.082292667526376095e-01,-4.355467577475646279e-01,1.532671454062361382e+00,-7.596590608319275795e-02,6.422488398242932606e-01,-1.404053239878729669e-03,-2.338817826548901468e+00,-2.376892212860544973e+00,-4.048760373932953627e-01,-4.492974220247249129e+00,-4.269160104891768504e-02,-2.351562968812610066e+00,-9.219081377595141069e-02,-5.775057529487114927e+00,-1.455252674913399247e+01,-6.961985838437118268e+00,1.442638472777204228e+01,-4.099202237623204015e-01,-2.474037970964678923e+00,2.069143317449795294e+00
7.654398142659012416e-01,5.178203701037659146e-01,-3.733301989769410301e-01,2.168095524925049977e-01,-2.188775785049521527e+00,3.342551434712594943e-02,1.714766215336524624e+00,7.999846546022982841e-01,-4.294632882190531631e-01,-1.106391179075743719e-01,-4.359569302747833275e-01,1.528114855313913889e+00,-7.600913328584010809e-02,6.398640984314571956e-01,-1.497524536312622861e-03,-2.406305937959697161e+00,-2.445980928790613795e+00,-4.160019087663487936e-01,-4.626247095452561631e+00,-4.381847410706081469e-02,-2.421069834156766465e+00,-9.487481224701806160e-02,-5.917954520206581748e+00,-1.446108414183381541e+01,-7.077376600298824982e+00,1.424729654250861621e+01,-4.146683020419470456e-01,-2.579492616755297174e+00,2.115048465749594264e+00
7.664391281693512248e-01,5.173899888393003188e-01,-3.734419948941872791e-01,2.163736851260589233e-01,-2.187251050586483725e+00,3.334953529946350220e-02,1.715404420076599434e+00,7.999831102901301394e-01,-4.319013117996653994e-01,-1.131175964916569104e-01,-4.363781302297975451e-01,1.523425772895460106e+00,-7.605347555035510410e-02,6.374102708509574722e-01,-1.593662072696049297e-03,-2.472948246890017465e+00,-2.514241795510762767e+00,-4.269461544736816161e-01,-4.758124254080810189e+00,-4.492327108698475346e-02,-2.489830628655012923e+00,-9.752697353276694459e-02,-6.058810019037053962e+00,-1.437009362178706162e+01,-7.191027534367975704e+00,1.407006713818088706e+01,-4.195843131839027684e-01,-2.683844421137890457e+00,2.160252633087810903e+00
7.674384420728012079e-01,5.169571380889187440e-01,-3.735563015357388217e-01,2.159373914141650419e-01,-2.185731067605111377e+00,3.327351139198180680e-02,1.716040138463279519e+00,7.999814685874084841e-01,-4.344055106276867306e-01,-1.156638766915112915e-01,-4.368101764693288480e-01,1.518605599240088644e+00,-7.609891086129062787e-02,6.348881013831108033e-01,-1.692434089897925081e-03,-2.538747809739556605e+00,-2.581677750739471477e+00,-4.377094905560025007e-01,-4.888610351110473040e+00,-4.600608302057768162e-02,-2.557847871340910739e+00,-1.001474101320860705e-01,-6.197629490489865667e+00,-1.427955365590416292e+01,-7.302941889827665456e+00,1.389468772721248158e+01,-4.246607160540207815e-01,-2.787097874114194962e+00,2.204758656651486515e+00
7.684377559762511911e-01,5.165217521430627290e-01,-3.736731862452922215e-01,2.155006606081920628e-01,-2.184215966412899501e+00,3.319744154334665354e-02,1.716673302572413240e+00,7.999797268772819159e-01,-4.369750440623928478e-01,-1.182771356294664566e-01,-4.372528885656487563e-01,1.513655722129102488e+00,-7.614541729416889060e-02,6.322983318109285378e-01,-1.793808941208870208e-03,-2.603707682908009691e+00,-2.648291732195223069e+00,-4.482926330540202842e-01,-5.017710041520031972e+00,-4.706700093972778637e-02,-2.625124081248021657e+00,-1.027362345438634916e-01,-6.334418425899192684e+00,-1.418946275793276079e+01,-7.413122946192429730e+00,1.372114952402460553e+01,-4.298899720803329716e-01,-2.889257462333875370e+00,2.248569410744725605e+00
7.694370698797010633e-01,5.160837661307118296e-01,-3.737927155456973738e-01,2.150634821394550311e-01,-2.182705875932835049e+00,3.312132469408785029e-02,1.717303845219865899e+00,7.999778825744677802e-01,-4.396090745173621972e-01,-1.209565533635542506e-01,-4.377060868065775212e-01,1.508577524692021221e+00,-7.619297301548161316e-02,6.296417014001172152e-01,-1.897755092341206831e-03,-2.667830922795072279e+00,-2.714086677596497132e+00,-4.586962980084437480e-01,-5.145427980287968772e+00,-4.810611587632326186e-02,-2.691661777409908307e+00,-1.052935592669872883e-01,-6.469182345328182038e+00,-1.409981948725758016e+01,-7.521574015612505271e+00,1.354944374631513249e+01,-4.352645484977091250e-01,-2.990327668670847316e+00,2.291687806564635554e+00
7.704363837831510464e-01,5.156431160163310601e-01,-3.739149551418917694e-01,2.146258456185002883e-01,-2.181200923708051409e+00,3.304515980650825357e-02,1.717931699959002412e+00,7.999759331251398153e-01,-4.423067674604760358e-01,-1.237013128875094903e-01,-4.381695921954852913e-01,1.503372385406578582e+00,-7.624155628268988738e-02,6.269189468990770120e-01,-2.004241121428960559e-03,-2.731120585800439038e+00,-2.779065524661775033e+00,-4.689212014599817846e-01,-5.271768822392760789e+00,-4.912351886225230224e-02,-2.757463478860131545e+00,-1.078194968003454712e-01,-6.601926799408142088e+00,-1.401062244770047371e+01,-7.628298445102168479e+00,1.337956161631033680e+01,-4.407769215246737371e-01,-3.090312971809902276e+00,2.334116791935515245e+00
7.714356976866010296e-01,5.151997385968185572e-01,-3.740399699238341480e-01,2.141877408343905442e-01,-2.179701235906474466e+00,3.296894586459288984e-02,1.718556801078173546e+00,7.999738760068161314e-01,-4.450672914139180980e-01,-1.265106001307698957e-01,-4.386432264512917789e-01,1.498041678098724683e+00,-7.629114544422423150e-02,6.241308025389039615e-01,-2.113235719027860022e-03,-2.793579728323803746e+00,-2.843231211109539469e+00,-4.789680594493432864e-01,-5.396737222812892476e+00,-5.011930092940308779e-02,-2.822531704632254890e+00,-1.103141596428261345e-01,-6.732657371111335998e+00,-1.392187028632179668e+01,-7.733299618692900168e+00,1.321149436198986571e+01,-4.464195794729675093e-01,-3.189217845843416832e+00,2.375859351002468589e+00
7.724350115900509017e-01,5.147535714984543542e-01,-3.741678239694377628e-01,2.137491577539897825e-01,-2.178206937325469550e+00,3.289268187391806292e-02,1.719179083598199487e+00,7.999717087282465222e-01,-4.478898179541752067e-01,-1.293836039584760900e-01,-4.391268120084655946e-01,1.492586771942623791e+00,-7.634171893948467347e-02,6.212780000333882890e-01,-2.224707688115335358e-03,-2.855211406764862847e+00,-2.906586674658269587e+00,-4.888375880172369792e-01,-5.520337836526840292e+00,-5.109355310966380570e-02,-2.886868973759838752e+00,-1.127776602933172473e-01,-6.861379677458119275e+00,-1.383356169222327736e+01,-7.836580959512065903e+00,1.304523321828479432e+01,-4.521850257904003190e-01,-3.287046759878161861e+00,2.416918503885685077e+00
7.734343254935008849e-01,5.143045531738472675e-01,-3.742985805475045336e-01,2.133100865212480268e-01,-2.176718151396491052e+00,3.281636686156041288e-02,1.719798483269854295e+00,7.999694288293002220e-01,-4.507735217120363846e-01,-1.323195161714716406e-01,-4.396201720170251903e-01,1.487009031460656328e+00,-7.639325529884055666e-02,6.183612685790150776e-01,-2.338625944090524066e-03,-2.916018677523311009e+00,-2.969134853026448084e+00,-4.985305032043717555e-01,-5.642575318513086913e+00,-5.204636643492267095e-02,-2.950477805276446208e+00,-1.152101112507069453e-01,-6.988099371158986273e+00,-1.374569539535308849e+01,-7.938145931787799370e+00,1.288076942824919691e+01,-4.580657820375773071e-01,-3.383804177652093514e+00,2.457297306296585049e+00
7.744336393969508681e-01,5.138526228988825606e-01,-3.744323021206586444e-01,2.128705174564864966e-01,-2.175235000189733370e+00,3.273999987600605122e-02,1.720414936571350362e+00,7.999670338808534398e-01,-4.537175803725938539e-01,-1.353175315063030737e-01,-4.401231303425384711e-01,1.481309816523417311e+00,-7.644573314363078964e-02,6.153813348549640461e-01,-2.454959514774260592e-03,-2.976004596998842899e+00,-3.030878683932555440e+00,-5.080475210514565632e-01,-5.763454323750113240e+00,-5.297783193706785687e-02,-3.013360718215639000e+00,-1.176116250138832392e-01,-7.112822142192335662e+00,-1.365827016531353522e+01,-8.037998042780920116e+00,1.271809424420518475e+01,-4.640543907990326566e-01,-3.479494557161050050e+00,2.496998849117081143e+00
7.754329533004008512e-01,5.133977207696707179e-01,-3.745690503482801414e-01,2.124304410556825118e-01,-2.173757604418775635e+00,3.266357998705958499e-02,1.721028380705823313e+00,7.999645214846774488e-01,-4.567211746752423140e-01,-1.383768476352197629e-01,-4.406355115661225175e-01,1.475490482349717913e+00,-7.649913118616359642e-02,6.123389230231101044e-01,-2.573677540409086313e-03,-3.035172221591154074e+00,-3.091821105095073463e+00,-5.173893575992000171e-01,-5.882979507216398396e+00,-5.388804064798753679e-02,-3.075520231610978428e+00,-1.199823140817341954e-01,-7.235553719318579269e+00,-1.357128481017190325e+01,-8.136140844644630832e+00,1.255719892886183331e+01,-4.701434185293781320e-01,-3.574122350295253270e+00,2.536026257943138074e+00
7.764322672038507234e-01,5.129397876994944427e-01,-3.747088860894384199e-01,2.119898479897542876e-01,-2.172286083445235327e+00,3.258710628575330059e-02,1.721638753598815352e+00,7.999618892733255660e-01,-4.597834884136790534e-01,-1.414966651661740127e-01,-4.411571409844440850e-01,1.469552379506583906e+00,-7.655342822971668293e-02,6.092347547280220210e-01,-2.694749273659244326e-03,-3.093524607699938755e+00,-3.151965054232483077e+00,-5.265567288883110653e-01,-6.001155523890425947e+00,-5.477708359956993261e-02,-3.136958864496028010e+00,-1.223222909531478386e-01,-7.356299871531347456e+00,-1.348473817527513496e+01,-8.232577936212750913e+00,1.239807475640800050e+01,-4.763254583350081672e-01,-3.667692002485585245e+00,2.574382692593893740e+00
7.774315811073007065e-01,5.124787654157562100e-01,-3.748518694058263212e-01,2.115487291038461171e-01,-2.170820555283409448e+00,3.251057788425618794e-02,1.722245993895760829e+00,7.999591349100214632e-01,-4.629037084359043930e-01,-1.446761876428211135e-01,-4.416878446097192712e-01,1.463496853909255657e+00,-7.660860316853719543e-02,6.060695490969641996e-01,-2.818144079610681186e-03,-3.151064811724892056e+00,-3.211313469063265202e+00,-5.355503509594986555e-01,-6.117987028750672351e+00,-5.564505182370323155e-02,-3.197679135904348158e+00,-1.246316681270122073e-01,-7.475066409446560201e+00,-1.339862914206837097e+01,-8.327312964717380694e+00,1.224071301357925812e+01,-4.825931326919752351e-01,-3.760207952359497341e+00,2.612071346587545584e+00
7.784308950107506897e-01,5.120145964569271513e-01,-3.749980595646937864e-01,2.111070754166129992e-01,-2.169361136604932572e+00,3.243399391578304786e-02,1.722850040959470475e+00,7.999562560885463691e-01,-4.660810246442210203e-01,-1.479146215445192869e-01,-4.422274491697134602e-01,1.457325246821190801e+00,-7.666463498784167885e-02,6.028440227398953466e-01,-2.943831435771045602e-03,-3.207795890065709088e+00,-3.269869287305902095e+00,-5.443709398534714028e-01,-6.233478676775619398e+00,-5.649203635227558612e-02,-3.257683564869501058e+00,-1.269105581022153817e-01,-7.591859186630056655e+00,-1.331295662691847426e+01,-8.420349627436722884e+00,1.208510500069922955e+01,-4.889390961005322112e-01,-3.851674631406544425e+00,2.649095446585207014e+00
7.794302089142006729e-01,5.115472241694934974e-01,-3.751475150417808990e-01,2.106648781195058495e-01,-2.167907942743415362e+00,3.235735353450362728e-02,1.723450834867614523e+00,7.999532505331269361e-01,-4.693146299952346001e-01,-1.512111762863295183e-01,-4.427757821077418776e-01,1.451038894854060901e+00,-7.672150276381614620e-02,5.995588897494689151e-01,-3.071780932069689309e-03,-3.263720899122084518e+00,-3.327635446678873343e+00,-5.530192116109381439e-01,-6.347635122943747987e+00,-5.731812821717522516e-02,-3.316974670425048011e+00,-1.291590733776453725e-01,-7.706684100864658937e+00,-1.322771957994244829e+01,-8.511691673274029313e+00,1.193124203269533368e+01,-4.953560376770435036e-01,-3.942096463653397720e+00,2.685458251803996887e+00
7.804295228176505450e-01,5.110765927049057966e-01,-3.753002935242525928e-01,2.102221285760564606e-01,-2.166461087699101284e+00,3.228065591545162955e-02,1.724048316410209170e+00,7.999501159983228860e-01,-4.726037204998532748e-01,-1.545650642190159463e-01,-4.433326715826687026e-01,1.444639129967752567e+00,-7.677918566361603692e-02,5.962148617010331053e-01,-3.201962270857668796e-03,-3.318842895293713902e+00,-3.384614884900660314e+00,-5.614958822726078269e-01,-6.460461022233539019e+00,-5.812341845029033588e-02,-3.375554971604552534e+00,-1.313773264521903017e-01,-7.819547095357326505e+00,-1.314291698384156959e+01,-8.601342904268401313e+00,1.177911544008931344e+01,-5.018366836837278022e-01,-4.031477865348324308e+00,2.721163053400535325e+00
7.814288367211005282e-01,5.106026470165253572e-01,-3.754564519136316392e-01,2.097788183211621027e-01,-2.165020684143511343e+00,3.220390025443389120e-02,1.724642427087099028e+00,7.999468502689147664e-01,-4.759474952232882194e-01,-1.579755006290454733e-01,-4.438979464689079002e-01,1.438127279470368558e+00,-7.683766294536616137e-02,5.928126476526309752e-01,-3.334345266907741412e-03,-3.373164934980291463e+00,-3.440810539689746594e+00,-5.698016678791893996e-01,-6.571961029623474282e+00,-5.890799808350908467e-02,-3.433426987441576372e+00,-1.335654298247381522e-01,-7.930454159887361243e+00,-1.305854785274150132e+01,-8.689307177038481100e+00,1.162871656996259162e+01,-5.083737999968926946e-01,-4.119823244654995165e+00,2.756213173826083551e+00
7.824281506245505113e-01,5.101253328565729106e-01,-3.756160463287322449e-01,2.093349390603709004e-01,-2.163586843424092354e+00,3.212708576793942700e-02,1.725233109105443141e+00,7.999434511597911523e-01,-4.793451562850530312e-01,-1.614417037385879605e-01,-4.444714363564227222e-01,1.431504666018226235e+00,-7.689691395816086739e-02,5.893529541450001075e-01,-3.468899847414367524e-03,-3.426690074581513645e+00,-3.496225348764610885e+00,-5.779372844713915880e-01,-6.682139800092031123e+00,-5.967195814871967957e-02,-3.490593236969680824e+00,-1.357234959941769903e-01,-8.039411331896339163e+00,-1.297461123103896163e+01,-8.775588404159782030e+00,1.148003678689673102e+01,-5.149601945142295856e-01,-4.207137001355593320e+00,2.790611966154519674e+00
7.834274645280004945e-01,5.096445967730763860e-01,-3.757791321085943159e-01,2.088904826691663497e-01,-2.162159675568868789e+00,3.205021169304854423e-02,1.725820305377198993e+00,7.999399165158367353e-01,-4.827959088589640069e-01,-1.649628947055161721e-01,-4.450529715507257622e-01,1.424772607615858888e+00,-7.695691814206385983e-02,5.858364852015731650e-01,-3.605596051993710527e-03,-3.479421370497073340e+00,-3.550862249843734997e+00,-5.859034480899231179e-01,-6.791001988617692220e+00,-6.041538967781031472e-02,-3.547056239222428520e+00,-1.378516374593948546e-01,-8.146424697520696867e+00,-1.289110619225528431e+01,-8.860190555476684438e+00,1.133306747388918367e+01,-5.215887195017342437e-01,-4.293423526563144854e+00,2.824362813384366344e+00
7.844267784314503666e-01,5.091603861068180192e-01,-3.759457638154168890e-01,2.084454411922528061e-01,-2.160739289291086607e+00,3.197327728734190855e-02,1.726403959516605635e+00,7.999362442118200800e-01,-4.862989611731403650e-01,-1.685382976234058583e-01,-4.456423830728792890e-01,1.417932417616014407e+00,-7.701765502810825614e-02,5.822639423284772242e-01,-3.744404032683637702e-03,-3.531361879126666548e+00,-3.604724180645601628e+00,-5.937008747754928262e-01,-6.898552250178937584e+00,-6.113838370266917038e-02,-3.602818513233380315e+00,-1.399499667192798391e-01,-8.251500392567763242e+00,-1.280803183789733168e+01,-8.943117659349972826e+00,1.118780003324444294e+01,-5.282522738808953511e-01,-4.378687202442930193e+00,2.857469127716052437e+00
7.854260923349003498e-01,5.086726489882826829e-01,-3.761159952374914517e-01,2.079998068428397240e-01,-2.159325791993866428e+00,3.189628182880967916e-02,1.726984015837670361e+00,7.999324321522806036e-01,-4.898535245100038571e-01,-1.721671395215356726e-01,-4.462395026594949132e-01,1.410985404719656389e+00,-7.707910423829668345e-02,5.786360245145343306e-01,-3.885294053943719791e-03,-3.582514656869988379e+00,-3.657814078888689924e+00,-6.013302805688097719e-01,-7.004795239754247227e+00,-6.184103125518442684e-02,-3.657882578036099286e+00,-1.420185962727198992e-01,-8.354644603436099715e+00,-1.272538729632625198e+01,-9.024373803840820329e+00,1.104422588744092515e+01,-5.349438054566904022e-01,-4.462932401943011662e+00,2.889934349805591385e+00
7.864254062383503330e-01,5.081813343346058831e-01,-3.762898793921362062e-01,2.075535720019272279e-01,-2.157919289774849148e+00,3.181922461576055378e-02,1.727560419351650722e+00,7.999284782714172204e-01,-4.934588132062792676e-01,-1.758486503648871435e-01,-4.468441627627336432e-01,1.403932872975963475e+00,-7.714124548560115369e-02,5.749534282312608324e-01,-4.028236492655230122e-03,-3.632882760126733945e+00,-3.710134882291482583e+00,-6.087923815105825698e-01,-7.109735612322103826e+00,-6.252342336724429905e-02,-3.712250952664145842e+00,-1.440576386186031843e-01,-8.455863567981067419e+00,-1.264317172163429426e+01,-9.103963137832300490e+00,1.090233647997367150e+01,-5.416563130870246656e-01,-4.546163488533697006e+00,2.921761947995890285e+00
7.874247201418003161e-01,5.076863918465210901e-01,-3.764674685286293898e-01,2.071067292175907404e-01,-2.156519887430845994e+00,3.174210496673090381e-02,1.728133115764541206e+00,7.999243805329752099e-01,-4.971140446529933588e-01,-1.795820630541447305e-01,-4.474561965503059402e-01,1.396776121782330016e+00,-7.720405857396310523e-02,5.712168474328686019e-01,-4.173201838121142447e-03,-3.682469245296597027e+00,-3.761689528572458308e+00,-6.160878936415201679e-01,-7.213378022860983840e+00,-6.318565107073696729e-02,-3.765926156151083948e+00,-1.460672062558177053e-01,-8.555163576326426877e+00,-1.256138429253030075e+01,-9.181889872089247007e+00,1.076212327617310471e+01,-5.483828487942005170e-01,-4.628384815955930875e+00,2.952955417526808013e+00
7.884240340452501883e-01,5.071877720053075134e-01,-3.766488141311429838e-01,2.066592712042658875e-01,-2.155127688462485924e+00,3.166492222039384019e-02,1.728702051474556356e+00,7.999201369301341957e-01,-5.008184392954765363e-01,-1.833666134256958791e-01,-4.480754379054715519e-01,1.389516445884365403e+00,-7.726752339829338900e-02,5.674269735562634809e-01,-4.320160692066133540e-03,-3.731277168779274067e+00,-3.812480955450101572e+00,-6.232175330023314030e-01,-7.315727126349369946e+00,-6.382780539755061877e-02,-3.818910707530474458e+00,-1.480474116832515008e-01,-8.652550971622861908e+00,-1.248002421123417882e+01,-9.258158280257520190e+00,1.062357776400012455e+01,-5.551165198190040062e-01,-4.709600727978481949e+00,2.983518279725166700e+00
7.894233479487001715e-01,5.066854260697383205e-01,-3.768339669216768661e-01,2.062111908420336537e-01,-2.153742795078864791e+00,3.158767573546832075e-02,1.729267173569615013e+00,7.999157454853953464e-01,-5.045712206333610172e-01,-1.872015402516308824e-01,-4.487017214270399568e-01,1.382155135375893629e+00,-7.733161994447237952e-02,5.635844955210465024e-01,-4.469083768636589703e-03,-3.779309586974458846e+00,-3.862512100642892410e+00,-6.301820156337250012e-01,-7.416787577765744821e+00,-6.444997737957341988e-02,-3.871207125835879559e+00,-1.499983673997926092e-01,-8.748032150754406544e+00,-1.239909070238058497e+01,-9.332772699803671301e+00,1.048669145481757070e+01,-5.618504906180343816e-01,-4.789815558163929232e+00,3.013454081175849897e+00
